id,submitted,updated,title,abstract,authors,affiliations,link_abstract,link_pdf,link_doi,comment,journal_ref,doi,primary_category,categories,pdf_url
2510.16740v1,2025-10-19T07:33:03Z,2025-10-19 07:33:03,Bayesian reliability acceptance sampling plans for competing risks data under interval censoring,"We obtain a reliability acceptance sampling plan for independent competing risk data under interval censoring schemes using the Bayesian approach. At first, the Bayesian reliability acceptance sampling plan is obtained where the decision criteria of accepting a lot is pre-fixed. For large samples, computing Bayes risk is computationally intensive. Therefore, an approximate Bayes risk is obtained using the asymptotic properties of the maximum likelihood estimators. Lastly, the Bayesian reliability acceptance sampling plan is obtained, where the decision function is arbitrary. The manufacturer can derive an optimal decision function by minimizing the Bayes risk among all decision functions. This optimal decision function is known as Bayes decision function. The optimal sampling plan is obtained by minimizing the Bayes risk. The algorithms are provided for the computation of optimum Bayesian reliability acceptance sampling plan. Numerical results are provided and comparisons between the Bayesian reliability acceptance sampling plans are carried out.",Biswabrata Pradhan|Rathin Das,,https://arxiv.org/abs/2510.16740v1,https://arxiv.org/pdf/2510.16740v1,,,,,stat.AP,stat.AP,https://arxiv.org/pdf/2510.16740v1.pdf
2510.15013v1,2025-10-16T14:10:24Z,2025-10-16 14:10:24,Reliable data clustering with Bayesian community detection,"From neuroscience and genomics to systems biology and ecology, researchers rely on clustering similarity data to uncover modular structure. Yet widely used clustering methods, such as hierarchical clustering, k-means, and WGCNA, lack principled model selection, leaving them susceptible to noise. A common workaround sparsifies a correlation matrix representation to remove noise before clustering, but this extra step introduces arbitrary thresholds that can distort the structure and lead to unreliable results. To detect reliable clusters, we capitalize on recent advances in network science to unite sparsification and clustering with principled model selection. We test two Bayesian community detection methods, the Degree-Corrected Stochastic Block Model and the Regularized Map Equation, both grounded in the Minimum Description Length principle for model selection. In synthetic data, they outperform traditional approaches, detecting planted clusters under high-noise conditions and with fewer samples. Compared to WGCNA on gene co-expression data, the Regularized Map Equation identifies more robust and functionally coherent gene modules. Our results establish Bayesian community detection as a principled and noise-resistant framework for uncovering modular structure in high-dimensional data across fields.",Magnus Neuman|Jelena Smiljanić|Martin Rosvall,,https://arxiv.org/abs/2510.15013v1,https://arxiv.org/pdf/2510.15013v1,,,,,stat.ML,stat.ML|cs.LG|physics.data-an|stat.ME,https://arxiv.org/pdf/2510.15013v1.pdf
2510.11506v1,2025-10-13T15:16:45Z,2025-10-13 15:16:45,Algorithmic analysis of a complex reliability system subject to multiple events with a preventive maintenance strategy and a Bernoulli vacation policy through MMAPs,"In this work, a single-unit multi-state system is considered. The system is subject to internal failures, as well as external shocks with multiple consequences. It also incorporates a preventive maintenance strategy and a Bernoulli vacation policy for the repairperson. It is algorithmically modeled in both continuous and discrete time using Marked Markovian Arrival Processes (MMAP). The system's operation/degradation level is divided into an indeterminate number of levels. Upon returning from a vacation period, the repair technician may initiate corrective repair, perform preventive maintenance, replace the unit, remain idle at the workplace, or begin a new vacation period. The decision in the latter two cases is made probabilistically based on the system's operational level. This methodology allows the model and its associated measures to be algorithmically derived in both transient and stationary regimes, presented in a matrix-algorithmic form. Analytical-matrix methods are used to obtain the system's steady-state behaviour as well as various performance measures. Costs and rewards are introduced to analyze when the system becomes profitable. Measures associated with costs over time and in the stationary regime are defined and considered for optimization studies. A numerical example demonstrates the versatility of the model by solving a probabilistic optimization problem using a multi-objective Pareto analysis approach and performing a comparative evaluation of multiple models. Genetic algorithm is applied to find the optimization results in the reduced solution space. All modeling and associated measures have been computationally implemented in Matlab.",Juan Eloy Ruiz-Castro|Hugo Alaín Zapata-Ceballos,,https://arxiv.org/abs/2510.11506v1,https://arxiv.org/pdf/2510.11506v1,https://doi.org/10.1016/j.ress.2025.111744,,"Reliability Engineering and System Safety, 266, 111744, 2026",10.1016/j.ress.2025.111744,stat.ME,stat.ME,https://arxiv.org/pdf/2510.11506v1.pdf
2510.09315v1,2025-10-10T12:14:17Z,2025-10-10 12:14:17,Reliability Sensitivity with Response Gradient,"Engineering risk is concerned with the likelihood of failure and the scenarios when it occurs. The sensitivity of failure probability to change in system parameters is relevant to risk-informed decision making. Computing sensitivity is at least one level more difficult than the probability itself, which is already challenged by a large number of input random variables, rare events and implicit nonlinear `black-box' response. Finite difference with Monte Carlo probability estimates is spurious, requiring the number of samples to grow with the reciprocal of step size to suppress estimation variance. Many existing works gain efficiency by exploiting a specific class of input variables, sensitivity parameters, or response in its exact or surrogate form. For general systems, this work presents a theory and associated Monte Carlo strategy for computing sensitivity using response values and gradients with respect to sensitivity parameters. It is shown that the sensitivity at a given response threshold can be expressed via the expectation of response gradient conditional on the threshold. Determining the expectation requires conditioning on the threshold that is a zero-probability event, but it can be resolved by the concept of kernel smoothing. The proposed method offers sensitivity estimates for all response thresholds generated in a single Monte Carlo run. It is investigated in a number of examples featuring sensitivity parameters of different nature. As response gradient becomes increasingly available, it is hoped that this work can provide the basis for embedding sensitivity calculations with reliability in the same Monte Carlo run.",Siu-Kui Au|Zi-Jun Cao,,https://arxiv.org/abs/2510.09315v1,https://arxiv.org/pdf/2510.09315v1,https://doi.org/10.1016/j.strusafe.2025.102683,"45 pages, 8 figures. Submitted to Structural Safety (Elsevier) on 5 Oct 2025",,10.1016/j.strusafe.2025.102683,stat.ME,stat.ME|cs.LG|stat.ML,https://arxiv.org/pdf/2510.09315v1.pdf
2510.04087v2,2025-10-05T08:23:08Z,2025-10-10 21:47:22,Best of mini-N in-loop Sampling: A Contextual Quality Reward Model for Reliable and Efficient Best-of-N Sampling,"Modern preference alignment techniques, such as Best-of-N (BoN) sampling, rely on reward models trained with pairwise comparison data. While effective at learning relative preferences, this paradigm fails to capture a signal of response acceptability, leaving systems vulnerable to selecting the least bad of many unacceptable options. This is particularly problematic for hard prompts, where the risk of such false acceptances increases with the number of samples. In this paper, we address this critical reliability gap by introducing a new data collection and modeling framework. By augmenting preference data with an outside option, inspired by discrete choice models, we train a reward model that can distinguish not just what is better, but what is good enough. We leverage this capability to create an adaptive inference strategy, best of mini-N in-loop, which partitions the generation budget into sequential loops with a calibrated, early-exit condition. Our experiments show that when tuned as an alignment guardrail, it reduces reliability failures by 70%, and when tuned as an inference accelerator, it improves average inference speed by over 22% in IMDB-sentiment setting. We thus provide a principled and flexible framework for practitioners to explicitly manage the trade-off between reliability and computational efficiency.",Hyung Gyu Rho|Sian Lee,,https://arxiv.org/abs/2510.04087v2,https://arxiv.org/pdf/2510.04087v2,https://doi.org/10.21203/rs.3.rs-7594024/v1,,,10.21203/rs.3.rs-7594024/v1,stat.ME,stat.ME|cs.AI|cs.LG,https://arxiv.org/pdf/2510.04087v2.pdf
2509.18459v1,2025-09-22T22:29:17Z,2025-09-22 22:29:17,Evaluating Bias Reduction Methods in Binary Emax Model for Reliable Dose-Response Estimation,"The Binary Emax model is widely employed in dose-response analysis during Phase II clinical studies to identify the optimal dose for subsequence confirmatory trials. The parameter estimation and inference heavily rely on the asymptotic properties of Maximum Likelihood (ML) estimators; however, this approach may be questionable under small or moderate sample sizes and is not robust to violation of model assumptions. To provide a reliable solution, this paper examines three bias-reduction methods: the Cox-Snell bias correction, Firth-score modification, and a maximum penalized likelihood estimator (MPLE) using Jeffreys prior. Through comprehensive simulation studies, we evaluate the performance of these methods in reducing bias and controlling variance, especially when model assumptions are violated. The results demonstrate that both Firth and MPLE methods provide robust estimates, with MPLE outperforming in terms of stability and lower variance. We further illustrate the practical application of these methods using data from the TURANDOT study, a Phase II clinical trial. Our findings suggest that MPLE with Jeffreys prior offers an effective and reliable alternative to the Firth method, particularly for dose-response relationships that deviate from monotonicity, making it valuable for robust parameter estimation in dose-ranging studies.",Jiangshan Zhang|Vivek Pradhan|Yuxi Zhao,,https://arxiv.org/abs/2509.18459v1,https://arxiv.org/pdf/2509.18459v1,https://doi.org/10.1080/10543406.2026.2627387,,,10.1080/10543406.2026.2627387,stat.AP,stat.AP|stat.ME,https://arxiv.org/pdf/2509.18459v1.pdf
2509.12420v2,2025-09-15T20:16:09Z,2025-09-17 18:32:51,System Reliability Estimation via Shrinkage,"In a coherent reliability system composed of multiple components configured according to a specific structure function, the distribution of system time to failure, or system lifetime, is often of primary interest. Accurate estimation of system reliability is critical in a wide range of engineering and industrial applications, forming decisions in system design, maintenance planning, and risk assessment. The system lifetime distribution can be estimated directly using the observed system failure times. However, when component-level lifetime data is available, it can yield improved estimates of system reliability. In this work, we demonstrate that under nonparametric assumptions about the component time-to-failure distributions, traditional estimators such as the Product-Limit Estimator (PLE) can be further improved under specific loss functions. We propose a novel methodology that enhances the nonparametric system reliability estimation through a shrinkage transformation applied to component-level estimators. This shrinkage approach leads to improved efficiency in estimating system reliability.",Beidi Qiang|Edsel Pena,,https://arxiv.org/abs/2509.12420v2,https://arxiv.org/pdf/2509.12420v2,,,,,stat.ME,stat.ME|math.ST,https://arxiv.org/pdf/2509.12420v2.pdf
2508.12896v1,2025-08-18T12:53:38Z,2025-08-18 12:53:38,"Reliability, Embeddedness, and Agency: A Utility-Driven Mathematical Framework for Agent-Centric AI Adoption","We formalize three design axioms for sustained adoption of agent-centric AI systems executing multi-step tasks: (A1) Reliability > Novelty; (A2) Embed > Destination; (A3) Agency > Chat. We model adoption as a sum of a decaying novelty term and a growing utility term and derive the phase conditions for troughs/overshoots with full proofs. We introduce: (i) an identifiability/confounding analysis for $(α,β,N_0,U_{\max})$ with delta-method gradients; (ii) a non-monotone comparator (logistic-with-transient-bump) evaluated on the same series to provide additional model comparison; (iii) ablations over hazard families $h(\cdot)$ mapping $ΔV \to β$; (iv) a multi-series benchmark (varying trough depth, noise, AR structure) reporting coverage (type-I error, power); (v) calibration of friction proxies against time-motion/survey ground truth with standard errors; (vi) residual analyses (autocorrelation and heteroskedasticity) for each fitted curve; (vii) preregistered windowing choices for pre/post estimation; (viii) Fisher information & CRLB for $(α,β)$ under common error models; (ix) microfoundations linking $\mathcal{T}$ to $(N_0,U_{\max})$; (x) explicit comparison to bi-logistic, double-exponential, and mixture models; and (xi) threshold sensitivity to $C_f$ heterogeneity. Figures and tables are reflowed for readability, and the bibliography restores and extends non-logistic/Bass adoption references (Gompertz, Richards, Fisher-Pry, Mansfield, Griliches, Geroski, Peres). All code and logs necessary to reproduce the synthetic analyses are embedded as LaTeX listings.",Faruk Alpay|Taylan Alpay,,https://arxiv.org/abs/2508.12896v1,https://arxiv.org/pdf/2508.12896v1,,"17 pages, 7 figures, 4 tables",,,cs.AI,cs.AI|cs.HC|stat.ME,https://arxiv.org/pdf/2508.12896v1.pdf
2508.12068v1,2025-08-16T14:48:21Z,2025-08-16 14:48:21,A Severity-Aware Reliability Index for Risk-Informed Structural Design,"Classical measures of structural reliability, such as the probability of failure and the related reliability index, are still widely applied in practice. However, these measures are frequency-based only, and they do not give information about the severity of failure once it happens. This missing aspect can cause underestimation of risks, in particular when rare events produce very undesirable consequences. In this paper, a new reliability framework is proposed to address this issue. The framework is based on a new concept, called the Expected Failure Deficit (EFD), which is defined as the average deficiency of the system response when failure occurs. From this quantity, a new reliability index is introduced, called the Severity-Aware Reliability Index, which evaluates the consequence of failure in comparison with the Gaussian benchmark. The mathematical formulation is derived and it is shown that the inverse mapping exists in a restricted domain, which can be interpreted as an indicator of excessive tail risks. A Severity Classification System with five levels is also proposed and calibrated from analytical expressions. Numerical examples, including Gaussian, mildly nonlinear, and heavy-tailed cases, demonstrate that the proposed framework agrees with classical measures in standard situations, while being able to detect hidden severity in more complex cases. The method can therefore be used not only to quantify severity of failure, but also to classify risks in support of engineering design.",Moussa Leblouba|Samer Barakat|Raghad Awad,,https://arxiv.org/abs/2508.12068v1,https://arxiv.org/pdf/2508.12068v1,,"29 pages, 8 figures",,,stat.ME,stat.ME,https://arxiv.org/pdf/2508.12068v1.pdf
2508.09569v1,2025-08-13T07:39:17Z,2025-08-13 07:39:17,Optimal Designs for Gamma Degradation Tests,"This paper analytically investigates the optimal design of gamma degradation tests, including the number of test units, the number of inspections, and inspection times. We first derive optimal designs with periodic inspection times under various scenarios. Unlike previous studies that typically rely on numerical methods or fix certain design parameters, our approach provides an analytical framework to determine optimal designs. In addition, the results are directly applicable to destructive degradation tests when number of inspection is one. The investigation is then extended to designs with aperiodic inspection times, a topic that has not been thoroughly explored in the existing literature. Interestingly, we show that designs with periodic inspection times are the least efficient. We then derive the optimal aperiodic inspection times and the corresponding optimal designs under two cost constraints. Finally, two examples are presented to validate the proposed methods and demonstrate their efficiency in improving reliability estimation.",Hung-Ping Tung|Yu-Wen Chen,,https://arxiv.org/abs/2508.09569v1,https://arxiv.org/pdf/2508.09569v1,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/2508.09569v1.pdf
2508.09054v1,2025-08-12T16:13:51Z,2025-08-12 16:13:51,CVCM Track Circuits Pre-emptive Failure Diagnostics for Predictive Maintenance Using Deep Neural Networks,"Track circuits are critical for railway operations, acting as the main signalling sub-system to locate trains. Continuous Variable Current Modulation (CVCM) is one such technology. Like any field-deployed, safety-critical asset, it can fail, triggering cascading disruptions. Many failures originate as subtle anomalies that evolve over time, often not visually apparent in monitored signals. Conventional approaches, which rely on clear signal changes, struggle to detect them early. Early identification of failure types is essential to improve maintenance planning, minimising downtime and revenue loss. Leveraging deep neural networks, we propose a predictive maintenance framework that classifies anomalies well before they escalate into failures. Validated on 10 CVCM failure cases across different installations, the method is ISO-17359 compliant and outperforms conventional techniques, achieving 99.31% overall accuracy with detection within 1% of anomaly onset. Through conformal prediction, we provide uncertainty estimates, reaching 99% confidence with consistent coverage across classes. Given CVCMs global deployment, the approach is scalable and adaptable to other track circuits and railway systems, enhancing operational reliability.",Debdeep Mukherjee|Eduardo Di Santi|Clément Lefebvre|Nenad Mijatovic|Victor Martin|Thierry Josse|Jonathan Brown|Kenza Saiah,"Innovation and Smart Mobility, Alstom|Digital and Integrated Systems, Alstom|Digital and Integrated Systems, Alstom|Digital and Integrated Systems, Alstom|Digital and Integrated Systems, Alstom|Project System Engineering, Alstom|Digital and Integrated Systems, Alstom|Digital and Integrated Systems, Alstom",https://arxiv.org/abs/2508.09054v1,https://arxiv.org/pdf/2508.09054v1,,"Peer-reviewed conference paper. Presented at ICROMA 2025 (International Conference on Railway Operations Modelling and Analysis), Dresden, Germany. https://tu-dresden.de/raildresden2025 8 pages, 6 figures, 1 table",,,cs.AI,cs.AI|cs.LG|stat.ML,https://arxiv.org/pdf/2508.09054v1.pdf
2508.07556v2,2025-08-11T02:33:53Z,2025-09-06 12:35:53,Uncertainty-Driven Reliability: Selective Prediction and Trustworthy Deployment in Modern Machine Learning,"Machine learning (ML) systems are increasingly deployed in high-stakes domains where reliability is paramount. This thesis investigates how uncertainty estimation can enhance the safety and trustworthiness of ML, focusing on selective prediction -- where models abstain when confidence is low.
  We first show that a model's training trajectory contains rich uncertainty signals that can be exploited without altering its architecture or loss. By ensembling predictions from intermediate checkpoints, we propose a lightweight, post-hoc abstention method that works across tasks, avoids the cost of deep ensembles, and achieves state-of-the-art selective prediction performance. Crucially, this approach is fully compatible with differential privacy (DP), allowing us to study how privacy noise affects uncertainty quality. We find that while many methods degrade under DP, our trajectory-based approach remains robust, and we introduce a framework for isolating the privacy-uncertainty trade-off. Next, we then develop a finite-sample decomposition of the selective classification gap -- the deviation from the oracle accuracy-coverage curve -- identifying five interpretable error sources and clarifying which interventions can close the gap. This explains why calibration alone cannot fix ranking errors, motivating methods that improve uncertainty ordering. Finally, we show that uncertainty signals can be adversarially manipulated to hide errors or deny service while maintaining high accuracy, and we design defenses combining calibration audits with verifiable inference.
  Together, these contributions advance reliable ML by improving, evaluating, and safeguarding uncertainty estimation, enabling models that not only make accurate predictions -- but also know when to say ""I do not know"".",Stephan Rabanser,,https://arxiv.org/abs/2508.07556v2,https://arxiv.org/pdf/2508.07556v2,,PhD Thesis,,,cs.LG,cs.LG|cs.AI|cs.CY|stat.ML,https://arxiv.org/pdf/2508.07556v2.pdf
2508.03896v1,2025-08-05T20:34:04Z,2025-08-05 20:34:04,Reliable Programmatic Weak Supervision with Confidence Intervals for Label Probabilities,"The accurate labeling of datasets is often both costly and time-consuming. Given an unlabeled dataset, programmatic weak supervision obtains probabilistic predictions for the labels by leveraging multiple weak labeling functions (LFs) that provide rough guesses for labels. Weak LFs commonly provide guesses with assorted types and unknown interdependences that can result in unreliable predictions. Furthermore, existing techniques for programmatic weak supervision cannot provide assessments for the reliability of the probabilistic predictions for labels. This paper presents a methodology for programmatic weak supervision that can provide confidence intervals for label probabilities and obtain more reliable predictions. In particular, the methods proposed use uncertainty sets of distributions that encapsulate the information provided by LFs with unrestricted behavior and typology. Experiments on multiple benchmark datasets show the improvement of the presented methods over the state-of-the-art and the practicality of the confidence intervals presented.",Verónica Álvarez|Santiago Mazuelas|Steven An|Sanjoy Dasgupta,,https://arxiv.org/abs/2508.03896v1,https://arxiv.org/pdf/2508.03896v1,,,,,stat.ML,stat.ML|cs.LG,https://arxiv.org/pdf/2508.03896v1.pdf
2508.00210v1,2025-07-31T23:22:46Z,2025-07-31 23:22:46,Efficient rare event estimation for multimodal and high-dimensional system reliability via subset adaptive importance sampling,"Estimating rare events in complex systems is a key challenge in reliability analysis. The challenge grows in multimodal problems, where traditional methods often rely on a small set of design points and risk overlooking critical failure modes. Further, higher dimensions make the probability mass harder to capture and demand substantially larger sample sizes to estimate failures. In this work, we propose a new sampling strategy, subset adaptive importance sampling (SAIS), that combines the strengths of subset simulation and adaptive multiple importance sampling. SAIS iteratively refines a set of proposal distributions using weighted samples from previous stages, efficiently exploring complex and high-dimensional failure regions. Leveraging recent advances in adaptive importance sampling, SAIS yields low-variance estimates using fewer samples than state-of-the-art methods and achieves pronounced improvements in both accuracy and computational cost. Through a series of benchmark problems involving high-dimensional, nonlinear performance functions, and multimodal scenarios, we demonstrate that SAIS consistently outperforms competing methods in capturing diverse failure modes and estimating failure probabilities with high precision.",Sara Helal|Victor Elvira,,https://arxiv.org/abs/2508.00210v1,https://arxiv.org/pdf/2508.00210v1,,,,,stat.CO,stat.CO|stat.ME,https://arxiv.org/pdf/2508.00210v1.pdf
2507.23293v1,2025-07-31T07:18:28Z,2025-07-31 07:18:28,Bayesian reliability acceptance sampling plan sampling plans under adaptive accelerated type-II censored competing risk data,"In recent times, products have become increasingly complex and highly reliable, so failures typically occur after long periods of operation under normal conditions and may arise from multiple causes. This paper employs simple step-stress partial accelerated life testing (SSSPALT) within the competing risks framework to determine the Bayesian reliability acceptance sampling plan (BRASP) under type-II censoring. Elevating the stress during the life test incurs an additional cost that increases the cost of the life test. In this context, an adaptive scenario is also considered in that sampling plan. The adaptive scenario is as follows: the stress is increased after a certain time if the number of failures up to that point is less than a pre-specified number of failures. The Bayes decision function and Bayes risk are derived for the general loss function. An optimal BRASP under that adaptive SSSPALT is obtained for the quadratic loss function by minimizing Bayes risk. An algorithm is provided to determine the optimal proposed BRASP. Further, comparative studies are conducted between the proposed BRASP, the conventional non-accelerated BRASP, and the conventional accelerated BRASP under type-II censoring to evaluate the effectiveness of the proposed approach. Finally, the methodology is illustrated using real data.",Rathin Das|Soumya Roy|Biswabrata Pradhan,,https://arxiv.org/abs/2507.23293v1,https://arxiv.org/pdf/2507.23293v1,,,,,stat.ME,stat.ME|stat.AP,https://arxiv.org/pdf/2507.23293v1.pdf
2507.20268v2,2025-07-27T13:31:02Z,2025-10-20 07:55:53,Reliable Wireless Indoor Localization via Cross-Validated Prediction-Powered Calibration,"Wireless indoor localization using predictive models with received signal strength information (RSSI) requires proper calibration for reliable position estimates. One remedy is to employ synthetic labels produced by a (generally different) predictive model. But fine-tuning an additional predictor, as well as estimating residual bias of the synthetic labels, demands additional data, aggravating calibration data scarcity in wireless environments. This letter proposes an approach that efficiently uses limited calibration data to simultaneously fine-tune a predictor and estimate the bias of synthetic labels, yielding prediction sets with rigorous coverage guarantees. Experiments on a fingerprinting dataset validate the effectiveness of the proposed method.",Seonghoon Yoo|Houssem Sifaou|Sangwoo Park|Joonhyuk Kang|Osvaldo Simeone,,https://arxiv.org/abs/2507.20268v2,https://arxiv.org/pdf/2507.20268v2,,,,,cs.LG,cs.LG|eess.SP|stat.ML,https://arxiv.org/pdf/2507.20268v2.pdf
2507.19663v1,2025-07-25T20:34:03Z,2025-07-25 20:34:03,Adaptive Bayesian Data-Driven Design of Reliable Solder Joints for Micro-electronic Devices,"Solder joint reliability related to failures due to thermomechanical loading is a critically important yet physically complex engineering problem. As a result, simulated behavior is oftentimes computationally expensive. In an increasingly data-driven world, the usage of efficient data-driven design schemes is a popular choice. Among them, Bayesian optimization (BO) with Gaussian process regression is one of the most important representatives. The authors argue that computational savings can be obtained from exploiting thorough surrogate modeling and selecting a design candidate based on multiple acquisition functions. This is feasible due to the relatively low computational cost, compared to the expensive simulation objective. This paper addresses the shortcomings in the adjacent literature by providing and implementing a novel heuristic framework to perform BO with adaptive hyperparameters across the various optimization iterations. Adaptive BO is subsequently compared to regular BO when faced with synthetic objective minimization problems. The results show the efficiency of adaptive BO when compared any worst-performing regular Bayesian schemes. As an engineering use case, the solder joint reliability problem is tackled by minimizing the accumulated non-linear creep strain under a cyclic thermal load. Results show that adaptive BO outperforms regular BO by 3% on average at any given computational budget threshold, critically saving half of the computational expense budget. This practical result underlines the methodological potential of the adaptive Bayesian data-driven methodology to achieve better results and cut optimization-related expenses. Lastly, in order to promote the reproducibility of the results, the data-driven implementations are made available on an open-source basis.",Leo Guo|Adwait Inamdar|Willem D. van Driel|GuoQi Zhang,,https://arxiv.org/abs/2507.19663v1,https://arxiv.org/pdf/2507.19663v1,,"data-driven design, adaptive hyperparameters, Bayesian optimization, solder joint reliability, micro-electronics",,,stat.ML,stat.ML|cs.LG|physics.comp-ph,https://arxiv.org/pdf/2507.19663v1.pdf
2507.14666v3,2025-07-19T15:34:58Z,2026-02-05 20:29:54,What Quality Engineers Need to Know about Degradation Models,"Degradation models play a critical role in quality engineering by enabling the assessment and prediction of system reliability based on data. The objective of this paper is to provide an accessible introduction to degradation models. We explore commonly used degradation data types, including repeated measures degradation data and accelerated destructive degradation test data, and review modeling approaches such as general path models and stochastic process models. Key inference problems, including reliability estimation and prediction, are addressed. Applications across diverse fields, including material science, renewable energy, civil engineering, aerospace, and pharmaceuticals, illustrate the broad impact of degradation models in industry. We also discuss best practices for quality engineers, software implementations, and challenges in applying these models. This paper aims to provide quality engineers with a foundational understanding of degradation models, equipping them with the knowledge necessary to apply these techniques effectively in real-world scenarios.",Jared M. Clark|Jie Min|Mingyang Li|Richard L. Warr|Stephanie P. DeHart|Caleb B. King|Lu Lu|Yili Hong,,https://arxiv.org/abs/2507.14666v3,https://arxiv.org/pdf/2507.14666v3,,"38 pages, 16 figures",,,stat.AP,stat.AP,https://arxiv.org/pdf/2507.14666v3.pdf
2507.09178v1,2025-07-12T07:53:49Z,2025-07-12 07:53:49,The BdryMatérn GP: Reliable incorporation of boundary information on irregular domains for Gaussian process modeling,"Gaussian processes (GPs) are broadly used as surrogate models for expensive computer simulators of complex phenomena. However, a key bottleneck is that its training data are generated from this expensive simulator and thus can be highly limited. A promising solution is to supplement the learning model with boundary information from scientific knowledge. However, despite recent work on boundary-integrated GPs, such models largely cannot accommodate boundary information on irregular (i.e., non-hypercube) domains, and do not provide sample path smoothness control or approximation error analysis, both of which are important for reliable surrogate modeling. We thus propose a novel BdryMatérn GP modeling framework, which can reliably integrate Dirichlet, Neumann and Robin boundaries on an irregular connected domain with a boundary set that is twice-differentiable almost everywhere. Our model leverages a new BdryMatérn covariance kernel derived in path integral form via a stochastic partial differential equation formulation. Similar to the GP with Matérn kernel, we prove that sample paths from the BdryMatérn GP satisfy the desired boundaries with smoothness control on its derivatives. We further present an efficient approximation procedure for the BdryMatérn kernel using finite element modeling with rigorous error analysis. Finally, we demonstrate the effectiveness of the BdryMatérn GP in a suite of numerical experiments on incorporating broad boundaries on irregular domains.",Liang Ding|Simon Mak|C. F. Jeff Wu,,https://arxiv.org/abs/2507.09178v1,https://arxiv.org/pdf/2507.09178v1,,,,,stat.ME,stat.ME|math.ST|stat.ML,https://arxiv.org/pdf/2507.09178v1.pdf
2507.04553v1,2025-07-06T22:07:57Z,2025-07-06 22:07:57,AL-SPCE -- Reliability analysis for nondeterministic models using stochastic polynomial chaos expansions and active learning,"Reliability analysis typically relies on deterministic simulators, which yield repeatable outputs for identical inputs. However, many real-world systems display intrinsic randomness, requiring stochastic simulators whose outputs are random variables. This inherent variability must be accounted for in reliability analysis. While Monte Carlo methods can handle this, their high computational cost is often prohibitive. To address this, stochastic emulators have emerged as efficient surrogate models capable of capturing the random response of simulators at reduced cost. Although promising, current methods still require large training sets to produce accurate reliability estimates, which limits their practicality for expensive simulations. This work introduces an active learning framework to further reduce the computational burden of reliability analysis using stochastic emulators. We focus on stochastic polynomial chaos expansions (SPCE) and propose a novel learning function that targets regions of high predictive uncertainty relevant to failure probability estimation. To quantify this uncertainty, we exploit the asymptotic normality of the maximum likelihood estimator. The resulting method, named active learning stochastic polynomial chaos expansions (AL-SPCE), is applied to three test cases. Results demonstrate that AL-SPCE maintains high accuracy in reliability estimates while significantly improving efficiency compared to conventional surrogate-based methods and direct Monte Carlo simulation. This confirms the potential of active learning in enhancing the practicality of stochastic reliability analysis for complex, computationally expensive models.",A. Pires|M. Moustapha|S. Marelli|B. Sudret,,https://arxiv.org/abs/2507.04553v1,https://arxiv.org/pdf/2507.04553v1,,,,,stat.ME,stat.ME|stat.CO|stat.ML,https://arxiv.org/pdf/2507.04553v1.pdf
2506.19536v1,2025-06-24T11:45:33Z,2025-06-24 11:45:33,Programming Geotechnical Reliability Algorithms using Generative AI,"Programming reliability algorithms is crucial for risk assessment in geotechnical engineering. This study explores the possibility of automating and accelerating this task using Generative AI based on Large Language Models (LLMs). Specifically, the most popular LLM, i.e., ChatGPT, is used to test the ability to generate MATLAB codes for four classical reliability algorithms. The four specific examples considered in this study are: (1) First Order Reliability Method (FORM); (2) Subset simulation; (3) Random field simulation; and (4) Bayesian update using Gibbs sampling. The results obtained using the generated codes are compared with benchmark methods. It is found that the use of LLMs can be promising for generating reliability codes. Failure, limitations, and challenges of adopting LLMs are also discussed. Overall, this study demonstrates that existing LLMs can be leveraged powerfully and can contribute toward accelerating the adoption of reliability techniques in routine geotechnical engineering.",Atma Sharma|Jie Zhang|Meng Lu|Shuangyi Wu|Baoxiang Li,,https://arxiv.org/abs/2506.19536v1,https://arxiv.org/pdf/2506.19536v1,,,,,stat.AP,stat.AP,https://arxiv.org/pdf/2506.19536v1.pdf
2506.18663v1,2025-06-23T14:05:04Z,2025-06-23 14:05:04,A Structural Causal Model for Electronic Device Reliability: From Effects to Counterfactuals,"Electronic devices exhibit changes in electrical resistance over time at varying rates, depending on the configuration of certain components. Since measuring overall electrical resistance requires partial disassembly, only a limited number of measurements are performed over thousands of operating hours. This leads to censored failure times, whether under natural stress or under accelerated stress conditions. To address these challenges, including device-specific failure thresholds, a parametric structural causal model is developed to extract information from both observational and experimental data, with the aim of estimating causal effects and counterfactuals, regardless of the applied stress regime. Synthetic data are used to illustrate the main findings.",Federico Mattia Stefanini|Nedka Dechkova Nikiforova|Rossella Berni,"Department of Environmental Science and Policy, University of Milan, Via Celoria 2, 20133 Milan, Italy|Department of Statistics Computer Science Applications 'G. Parenti', University of Florence, viale Morgagni 59, Florence, 50134 Florence, Italy|Department of Statistics Computer Science Applications 'G. Parenti', University of Florence, viale Morgagni 59, Florence, 50134 Florence, Italy",https://arxiv.org/abs/2506.18663v1,https://arxiv.org/pdf/2506.18663v1,,"23 pages, 7 figures",,,stat.AP,stat.AP,https://arxiv.org/pdf/2506.18663v1.pdf
