id,submitted,updated,title,abstract,authors,affiliations,link_abstract,link_pdf,link_doi,comment,journal_ref,doi,primary_category,categories,pdf_url
2403.03837v2,2024-03-06T16:28:31Z,2024-10-26 11:31:55,An Adaptive Multivariate Functional EWMA Control Chart,"In many modern industrial scenarios, the measurements of the quality characteristics of interest are often required to be represented as functional data or profiles. This motivates the growing interest in extending traditional univariate statistical process monitoring (SPM) schemes to the functional data setting. This article proposes a new SPM scheme, which is referred to as adaptive multivariate functional EWMA (AMFEWMA), to extend the well-known exponentially weighted moving average (EWMA) control chart from the univariate scalar to the multivariate functional setting. The favorable performance of the AMFEWMA control chart over existing methods is assessed via an extensive Monte Carlo simulation. Its practical applicability is demonstrated through a case study in the monitoring of the quality of a resistance spot welding process in the automotive industry through the online observations of dynamic resistance curves, which are associated with multiple spot welds on the same car body and recognized as the full technological signature of the process.",Christian Capezza|Giovanna Capizzi|Fabio Centofanti|Antonio Lepore|Biagio Palumbo,,https://arxiv.org/abs/2403.03837v2,https://arxiv.org/pdf/2403.03837v2,,,,,stat.ME,stat.ME|stat.AP,https://arxiv.org/pdf/2403.03837v2.pdf
2401.11789v1,2024-01-22T09:40:51Z,2024-01-22 09:40:51,Stein EWMA Control Charts for Count Processes,"The monitoring of serially independent or autocorrelated count processes is considered, having a Poisson or (negative) binomial marginal distribution under in-control conditions. Utilizing the corresponding Stein identities, exponentially weighted moving-average (EWMA) control charts are constructed, which can be flexibly adapted to uncover zero inflation, over- or underdispersion. The proposed Stein EWMA charts' performance is investigated by simulations, and their usefulness is demonstrated by a real-world data example from health surveillance.",Christian H. Weiß,,https://arxiv.org/abs/2401.11789v1,https://arxiv.org/pdf/2401.11789v1,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/2401.11789v1.pdf
2401.10605v1,2024-01-19T10:23:14Z,2024-01-19 10:23:14,The Unconditional Performance of Control Charts for Zero-Inflated Processes with Estimated Parameters,"Control charts for zero-inflated processes have attracted the interest of the researchers in the recent years. In this work we investigate the performance of Shewhart-type charts for zero-inflated Poisson and zero-inflated Binomial processes, in the case of estimated parameters. This is a case that usually occurs in practice, especially prior to starting the process monitoring. Using Monte Carlo simulation we evaluate charts' performance under an unconditional perspective and provide guidelines for their use in practice. We examine both the in-control and the out-of-control performance.",Athanasios C. Rakitzis|Eftychia Mamzeridou|Petros E. Maravelakis,,https://arxiv.org/abs/2401.10605v1,https://arxiv.org/pdf/2401.10605v1,,21 pages,,,stat.AP,stat.AP,https://arxiv.org/pdf/2401.10605v1.pdf
2312.16357v1,2023-12-26T23:50:52Z,2023-12-26 23:50:52,Statistical monitoring of European cross-border physical electricity flows using novel temporal edge network processes,"Conventional modelling of networks evolving in time focuses on capturing variations in the network structure. However, the network might be static from the origin or experience only deterministic, regulated changes in its structure, providing either a physical infrastructure or a specified connection arrangement for some other processes. Thus, to detect change in its exploitation, we need to focus on the processes happening on the network. In this work, we present the concept of monitoring random Temporal Edge Network (TEN) processes that take place on the edges of a graph having a fixed structure. Our framework is based on the Generalized Network Autoregressive statistical models with time-dependent exogenous variables (GNARX models) and Cumulative Sum (CUSUM) control charts. To demonstrate its effective detection of various types of change, we conduct a simulation study and monitor the real-world data of cross-border physical electricity flows in Europe.",Anna Malinovskaya|Rebecca Killick|Kathryn Leeming|Philipp Otto,,https://arxiv.org/abs/2312.16357v1,https://arxiv.org/pdf/2312.16357v1,,,,,stat.AP,stat.AP|stat.ME,https://arxiv.org/pdf/2312.16357v1.pdf
2311.11050v1,2023-11-18T12:15:58Z,2023-11-18 12:15:58,Functional Neural Network Control Chart,"In many Industry 4.0 data analytics applications, quality characteristic data acquired from manufacturing processes are better modeled as functions, often referred to as profiles. In practice, there are situations where a scalar quality characteristic, referred to also as the response, is influenced by one or more variables in the form of functional data, referred to as functional covariates. To adjust the monitoring of the scalar response by the effect of this additional information, a new profile monitoring strategy is proposed on the residuals obtained from the functional neural network, which is able to learn a possibly nonlinear relationship between the scalar response and the functional covariates. An extensive Monte Carlo simulation study is performed to assess the performance of the proposed method with respect to other control charts that appeared in the literature before. Finally, a case study in the railway industry is presented with the aim of monitoring the heating, ventilation and air conditioning systems installed onboard passenger trains.",Murat Kulahci|Antonio Lepore|Biagio Palumbo|Gianluca Sposito,,https://arxiv.org/abs/2311.11050v1,https://arxiv.org/pdf/2311.11050v1,,,,,stat.ME,stat.ME|stat.AP,https://arxiv.org/pdf/2311.11050v1.pdf
2311.02411v1,2023-11-04T14:22:19Z,2023-11-04 14:22:19,A Directional Monitoring Approach of Sequential Incomplete Wind Power Curves with Copula-based Variational Inference,"Wind turbines often work under complex conditions which result in performance degradation. Accurate performance degradation monitoring is essential to ensure the reliable operation of wind turbines and reduce the maintenance costs. Wind turbine power curve monitoring is an effective way to detect performance degradation. However, due to the intermittency and fluctuation of wind speed, the wind speed range varies at different time periods, making power curves difficult to compare. Motivated by this, we proposed copula-based variational inference framework and used it to establish a sequential incomplete wind power curve estimation algorithm. First, a monotone power curve is constructed based on copula-based variational inference and integrated spline regression model. Besides, the prior distribution of model parameters are sequentially updated. Then, a directional control chart based on a new statistic named KLdivergence factor is constructed to monitor wind turbine performance degradation. The real data of a wind farm in the east of the United Kingdom shows that the proposed method can both improve the accuracy of wind turbine power curve modeling and monitor wind turbine performance degradation more precisely and comprehensively than the existing approaches.",Peng Wang|Yanting Li|Fugee Tsung,,https://arxiv.org/abs/2311.02411v1,https://arxiv.org/pdf/2311.02411v1,,,,,stat.AP,stat.AP,https://arxiv.org/pdf/2311.02411v1.pdf
2310.12876v2,2023-10-19T16:30:39Z,2024-04-10 19:15:44,Statistical Process Monitoring of Isolated and Persistent Defects in Complex Geometrical Shapes,"Traditional Statistical Process Control methodologies face several challenges when monitoring defects in complex geometries, such as those of products obtained via Additive Manufacturing techniques. Many approaches cannot be applied in these settings due to the high dimensionality of the data and the lack of parametric and distributional assumptions on the object shapes. Motivated by a case study involving the monitoring of egg-shaped trabecular structures, we investigate two recently-proposed methodologies to detect deviations from the nominal IC model caused by excess or lack of material. Our study focuses on the detection of both isolated large changes in the geometric structure, as well as persistent small deviations. We compare the approach of Scimone et al. (2022) with Zhao and del Castillo (2021) for monitoring defects in a small Phase I sample of 3D-printed objects. While the former control chart is able to detect large defects, the latter allows the detection of nonconforming objects with persistent small defects. Furthermore, we address the fundamental issue of selecting the number of eigenvalues to be monitored in Zhao and del Castillo's method by proposing a dimensionality reduction technique based on kernel principal components. This approach is shown to provide a good detection capability even when considering a large number of eigenvalues. By leveraging the sensitivity of the two monitoring schemes to different magnitudes of nonconformities, we also propose a novel joint monitoring scheme that is capable of identifying both types of defects in the considered case study. Computer code in R and Matlab that implements these methods and replicates the results is available as part of the supplementary material.",Sara Bonacina|Daniele Zago|Giovanna Capizzi|Bianca Maria Colosimo,,https://arxiv.org/abs/2310.12876v2,https://arxiv.org/pdf/2310.12876v2,,"We identified some issues in applying the LB method to the data in the study, which impacted the accuracy and reliability of the results. We sincerely thank Professor Enrique del Castillo and Yulin An for their valuable comments and insights, which helped identifying these issues. We appreciate their contributions and are currently in the process of revising and improving the manuscript",,,stat.AP,stat.AP,https://arxiv.org/pdf/2310.12876v2.pdf
2309.11776v1,2023-09-21T04:36:52Z,2023-09-21 04:36:52,Control Chart for Generalized Weibull Quantiles under Hybrid Censoring,"In this article, bootstrap and Shewhart type process control monitoring schemes are proposed for the quantiles of generalized Weibull distribution under hybrid censoring. Monitoring schemes for the quantiles of Weibull, generalized exponential, Rayleigh, and Burr type $X$ distributions for type I, type II and hybrid censoring can be obtained as the special cases of the proposed schemes. The maximum likelihood estimators are derived under hybrid censoring using EM algorithm and the asymptotic properties of the estimators are discussed in order to develop the Shewhart type scheme. The in-control performance of the schemes is examined in a simulation study on the basis of the average run length for different choices of quantiles, false-alarm rates and sample sizes. Behavior of the out-of-control performance of the schemes is studied for several choices of shifts in the parameters of the chosen density function. The proposed monitoring schemes are illustrated with an example from healthcare and compared with similar schemes under type I and type II censoring. The schemes are found to detect out-of-control signals effectively in terms of frequency and speed both.",Amarjit Kundu|Shovan Chowdhury|Bidhan Modok,,https://arxiv.org/abs/2309.11776v1,https://arxiv.org/pdf/2309.11776v1,,"22 pages, 12 figures",,,stat.ME,stat.ME,https://arxiv.org/pdf/2309.11776v1.pdf
2309.01978v1,2023-09-05T06:13:09Z,2023-09-05 06:13:09,An LSTM-Based Predictive Monitoring Method for Data with Time-varying Variability,"The recurrent neural network and its variants have shown great success in processing sequences in recent years. However, this deep neural network has not aroused much attention in anomaly detection through predictively process monitoring. Furthermore, the traditional statistic models work on assumptions and hypothesis tests, while neural network (NN) models do not need that many assumptions. This flexibility enables NN models to work efficiently on data with time-varying variability, a common inherent aspect of data in practice. This paper explores the ability of the recurrent neural network structure to monitor processes and proposes a control chart based on long short-term memory (LSTM) prediction intervals for data with time-varying variability. The simulation studies provide empirical evidence that the proposed model outperforms other NN-based predictive monitoring methods for mean shift detection. The proposed method is also applied to time series sensor data, which confirms that the proposed method is an effective technique for detecting abnormalities.",Jiaqi Qiu|Yu Lin|Inez Zwetsloot,,https://arxiv.org/abs/2309.01978v1,https://arxiv.org/pdf/2309.01978v1,,"19 pages, 9 figures, 6 tables",,,cs.LG,cs.LG|stat.ME,https://arxiv.org/pdf/2309.01978v1.pdf
2308.11724v2,2023-08-22T18:30:53Z,2023-09-05 04:03:48,MolSieve: A Progressive Visual Analytics System for Molecular Dynamics Simulations,"Molecular Dynamics (MD) simulations are ubiquitous in cutting-edge physio-chemical research. They provide critical insights into how a physical system evolves over time given a model of interatomic interactions. Understanding a system's evolution is key to selecting the best candidates for new drugs, materials for manufacturing, and countless other practical applications. With today's technology, these simulations can encompass millions of unit transitions between discrete molecular structures, spanning up to several milliseconds of real time. Attempting to perform a brute-force analysis with data-sets of this size is not only computationally impractical, but would not shed light on the physically-relevant features of the data. Moreover, there is a need to analyze simulation ensembles in order to compare similar processes in differing environments. These problems call for an approach that is analytically transparent, computationally efficient, and flexible enough to handle the variety found in materials based research. In order to address these problems, we introduce MolSieve, a progressive visual analytics system that enables the comparison of multiple long-duration simulations. Using MolSieve, analysts are able to quickly identify and compare regions of interest within immense simulations through its combination of control charts, data-reduction techniques, and highly informative visual components. A simple programming interface is provided which allows experts to fit MolSieve to their needs. To demonstrate the efficacy of our approach, we present two case studies of MolSieve and report on findings from domain collaborators.",Rostyslav Hnatyshyn|Jieqiong Zhao|Danny Perez|James Ahrens|Ross Maciejewski,,https://arxiv.org/abs/2308.11724v2,https://arxiv.org/pdf/2308.11724v2,,Updated references to GPCCA,,,physics.comp-ph,physics.comp-ph|cs.GR|cs.HC,https://arxiv.org/pdf/2308.11724v2.pdf
2307.10509v1,2023-07-20T00:18:38Z,2023-07-20 00:18:38,An Iterative Wavelet Threshold for Signal Denoising,"This paper introduces an adaptive filtering process based on shrinking wavelet coefficients from the corresponding signal wavelet representation. The filtering procedure considers a threshold method determined by an iterative algorithm inspired by the control charts application, which is a tool of the statistical process control (SPC). The proposed method, called SpcShrink, is able to discriminate wavelet coefficients that significantly represent the signal of interest. The SpcShrink is algorithmically presented and numerically evaluated according to Monte Carlo simulations. Two empirical applications to real biomedical data filtering are also included and discussed. The SpcShrink shows superior performance when compared with competing algorithms.",F. M. Bayer|A. J. Kozakevicius|R. J. Cintra,,https://arxiv.org/abs/2307.10509v1,https://arxiv.org/pdf/2307.10509v1,https://doi.org/10.1016/j.sigpro.2019.04.005,"19 pages, 10 figures, 2 tables","Signal Processing, Volume 162, September 2019, Pages 10-20",10.1016/j.sigpro.2019.04.005,stat.ME,stat.ME|eess.SP|math.NA|math.ST|physics.data-an,https://arxiv.org/pdf/2307.10509v1.pdf
2305.19006v1,2023-05-30T13:03:52Z,2023-05-30 13:03:52,Control Charts for Poisson Counts based on the Stein-Chen Identity,"If monitoring Poisson count data for a possible mean shift (while the Poisson distribution is preserved), then the ordinary Poisson exponentially weighted moving-average (EWMA) control chart proved to be a good solution. In practice, however, mean shifts might occur in combination with further changes in the distribution family. Or due to a misspecification during Phase-I analysis, the Poisson assumption might not be appropriate at all. In such cases, the ordinary EWMA chart might not perform satisfactorily. Therefore, two novel classes of generalized EWMA charts are proposed, which utilize the so-called Stein-Chen identity and are thus sensitive to further distributional changes than just sole mean shifts. Their average run length (ARL) performance is investigated with simulations, where it becomes clear that especially the class of so-called ""ABC-EWMA charts"" shows an appealing ARL performance. The practical application of the novel Stein-Chen EWMA charts is illustrated with an application to count data from semiconductor manufacturing.",Christian H. Weiß,,https://arxiv.org/abs/2305.19006v1,https://arxiv.org/pdf/2305.19006v1,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/2305.19006v1.pdf
2303.04628v1,2023-03-08T14:46:59Z,2023-03-08 14:46:59,An CUSUM Test with Observation-Adjusted Control Limits in Change Detection,"In this paper, we not only propose an new optimal sequential test of sum of logarithmic likelihood ratio (SLR) but also present the CUSUM sequential test (control chart, stopping time) with the observation-adjusted control limits (CUSUM-OAL) for monitoring quickly and adaptively the change in distribution of a sequential observations. Two limiting relationships between the optimal test and a series of the CUSUM-OAL tests are established. Moreover, we give the estimation of the in-control and the out-of-control average run lengths (ARLs) of the CUSUM-OAL test. The theoretical results are illustrated by numerical simulations in detecting mean shifts of the observations sequence.",Fuquan Tang|Dong Han,,https://arxiv.org/abs/2303.04628v1,https://arxiv.org/pdf/2303.04628v1,,,,,stat.AP,stat.AP,https://arxiv.org/pdf/2303.04628v1.pdf
2302.07658v2,2023-02-15T13:43:25Z,2024-06-18 12:36:40,SUrvival Control Chart EStimation Software in R: the success package,"Monitoring the quality of statistical processes has been of great importance, mostly in industrial applications. Control charts are widely used for this purpose, but often lack the possibility to monitor survival outcomes. Recently, inspecting survival outcomes has become of interest, especially in medical settings where outcomes often depend on risk factors of patients. For this reason many new survival control charts have been devised and existing ones have been extended to incorporate survival outcomes. The R package success allows users to construct risk-adjusted control charts for survival data. Functions to determine control chart parameters are included, which can be used even without expert knowledge on the subject of control charts. The package allows to create static as well as interactive charts, which are built using ggplot2 (Wickham 2016) and plotly (Sievert 2020).",Daniel Gomon|Marta Fiocco|Hein Putter|Mirko Signorelli,,https://arxiv.org/abs/2302.07658v2,https://arxiv.org/pdf/2302.07658v2,,"29 pages, 10 figures, guide for the R package success, see https://cran.r-project.org/package=success Published version of the article",,,stat.AP,stat.AP|stat.ME,https://arxiv.org/pdf/2302.07658v2.pdf
2212.10731v1,2022-12-21T02:59:05Z,2022-12-21 02:59:05,Development of robust X-bar charts with unequal sample sizes,"The traditional variable control charts, such as the X-bar chart, are widely used to monitor variation in a process. They have been shown to perform well for monitoring processes under the general assumptions that the observations are normally distributed without data contamination and that the sample sizes from the process are all equal. However, these two assumptions may not be met and satisfied in many practical applications and thus make them potentially limited for widespread application especially in production processes. In this paper, we alleviate this limitation by providing a novel method for constructing the robust X-bar control charts, which can simultaneously deal with both data contamination and unequal sample sizes. The proposed method for the process parameters is optimal in a sense of the best linear unbiased estimation. Numerical results from extensive Monte Carlo simulations and a real data analysis reveal that traditional control charts seriously underperform for monitoring process in the presence of data contamination and are extremely sensitive to even a single contaminated value, while the proposed robust control charts outperform in a manner that is comparable with the traditional ones, whereas they are far superior when the data are contaminated by outliers.",Chanseok Park|Linhan Ouyang|Min Wang,,https://arxiv.org/abs/2212.10731v1,https://arxiv.org/pdf/2212.10731v1,,"27 pages, 10 figures",,,stat.ME,stat.ME,https://arxiv.org/pdf/2212.10731v1.pdf
2210.16679v1,2022-10-29T19:58:15Z,2022-10-29 19:58:15,Monitoring the Dynamic Networks of Stock Returns,"In this paper, we study the connection between the companies in the Swedish capital market. We consider 28 companies included in the determination of the market index OMX30. The network structure of the market is constructed using different methods to determine the distance between the companies. We use hierarchical clustering methods to find the relation among the companies in each window. Next, we obtain one-dimensional time series of the distances between the clustering trees that reflect the changes in the relationship between the companies in the market over time. The method of statistical process control, namely the Shewhart control chart, is applied to those time series to detect abnormal changes in the financial market.",Elena Farahbakhsh Touli|Hoang Nguyen|Olha Bodnar,,https://arxiv.org/abs/2210.16679v1,https://arxiv.org/pdf/2210.16679v1,,,,,q-fin.ST,q-fin.ST|cs.LG|math.ST,https://arxiv.org/pdf/2210.16679v1.pdf
2210.15773v2,2022-10-27T21:11:05Z,2023-01-20 14:45:29,Data-Driven Thermal Anomaly Detection in Large Battery Packs,"The early detection and tracing of anomalous operations in battery packs are critical to improving performance and ensuring safety. This paper presents a data-driven approach for online anomaly detection in battery packs that uses real-time voltage and temperature data from multiple Li-ion battery cells. Mean-based residuals are generated for cell groups and evaluated using Principal Component Analysis. The evaluated residuals are then thresholded using a cumulative sum control chart to detect anomalies. The mild external short circuits associated with cell balancing are detected in the voltage signals and necessitate voltage retraining after balancing. Temperature residuals prove to be critical, enabling anomaly detection of module balancing events within 14 min that are unobservable from the voltage residuals. Statistical testing of the proposed approach is performed on the experimental data from a battery electric locomotive injected with model-based anomalies. The proposed anomaly detection approach has a low false-positive rate and accurately detects and traces the synthetic voltage and temperature anomalies. The performance of the proposed approach compared with direct thresholding of mean-based residuals shows a 56% faster detection time, 42% fewer false negatives, and 60% fewer missed anomalies while maintaining a comparable false-positive rate.",Kiran Bhaskar|Ajith Kumar|James Bunce|Jacob Pressman|Neil Burkell|Christopher D. Rahn,,https://arxiv.org/abs/2210.15773v2,https://arxiv.org/pdf/2210.15773v2,https://doi.org/10.3390/batteries9020070,,"Batteries 2023, Volume 9(2), Article-number 70",10.3390/batteries9020070,eess.SY,eess.SY,https://arxiv.org/pdf/2210.15773v2.pdf
2209.07436v2,2022-09-15T16:33:36Z,2023-07-27 07:47:49,Statistical process monitoring of artificial neural networks,"The rapid advancement of models based on artificial intelligence demands innovative monitoring techniques which can operate in real time with low computational costs. In machine learning, especially if we consider artificial neural networks (ANNs), the models are often trained in a supervised manner. Consequently, the learned relationship between the input and the output must remain valid during the model's deployment. If this stationarity assumption holds, we can conclude that the ANN provides accurate predictions. Otherwise, the retraining or rebuilding of the model is required. We propose considering the latent feature representation of the data (called ""embedding"") generated by the ANN to determine the time when the data stream starts being nonstationary. In particular, we monitor embeddings by applying multivariate control charts based on the data depth calculation and normalized ranks. The performance of the introduced method is compared with benchmark approaches for various ANN architectures and different underlying data formats.",Anna Malinovskaya|Pavlo Mozharovskyi|Philipp Otto,,https://arxiv.org/abs/2209.07436v2,https://arxiv.org/pdf/2209.07436v2,https://doi.org/10.1080/00401706.2023.2239886,,"Technometrics, 2023",10.1080/00401706.2023.2239886,stat.ME,stat.ME|cs.LG|stat.AP|stat.ML,https://arxiv.org/pdf/2209.07436v2.pdf
2207.12331v1,2022-07-25T16:41:32Z,2022-07-25 16:41:32,Adaptive data collection for intra-individual studies affected by adherence,"Recently the use of mobile technologies in Ecological Momentary Assessments (EMA) and Interventions (EMI) has made it easier to collect data suitable for intra-individual variability studies in the medical field. Nevertheless, especially when self-reports are used during the data collection process, there are difficulties in balancing data quality and the burden placed on the subjects. In this paper, we address this problem for a specific EMA setting which aims to submit a demanding task to subjects at high/low values of a self-reported variable. We adopt a dynamic approach inspired by control chart methods and design optimization techniques to obtain an EMA triggering mechanism for data collection which takes into account both the individual variability of the self-reported variable and of the adherence rate. We test the algorithm in both a simulation setting and with real, large-scale data from a tinnitus longitudinal study. A Wilcoxon-Mann-Whitney Rank Sum Test shows that the algorithm tends to have both a higher F1 score and utility than a random schedule and a rule-based algorithm with static thresholds, which are the current state-of-the-art approaches. In conclusion, the algorithm is proven effective in balancing data quality and the burden placed on the participants, especially, as the analysis performed suggest, in studies where data collection is impacted by adherence.",Greta Monacelli|Lili Zhang|Winfried Schlee|Berthold Langguth|Tomás E. Ward|Thomas B. Murphy,,https://arxiv.org/abs/2207.12331v1,https://arxiv.org/pdf/2207.12331v1,https://doi.org/10.1002/bimj.202200203,"12 pages, 4 figures",,10.1002/bimj.202200203,stat.ME,stat.ME|stat.AP,https://arxiv.org/pdf/2207.12331v1.pdf
2207.09321v2,2022-07-19T15:19:33Z,2024-10-26 11:42:08,funcharts: Control charts for multivariate functional data in R,"Modern statistical process monitoring (SPM) applications focus on profile monitoring, i.e., the monitoring of process quality characteristics that can be modeled as profiles, also known as functional data. Despite the large interest in the profile monitoring literature, there is still a lack of software to facilitate its practical application. This article introduces the funcharts R package that implements recent developments on the SPM of multivariate functional quality characteristics, possibly adjusted by the influence of additional variables, referred to as covariates. The package also implements the real-time version of all control charting procedures to monitor profiles partially observed up to an intermediate domain point. The package is illustrated both through its built-in data generator and a real-case study on the SPM of Ro-Pax ship CO2 emissions during navigation, which is based on the ShipNavigation data provided in the Supplementary Material.",Christian Capezza|Fabio Centofanti|Antonio Lepore|Alessandra Menafoglio|Biagio Palumbo|Simone Vantini,,https://arxiv.org/abs/2207.09321v2,https://arxiv.org/pdf/2207.09321v2,,,,,stat.CO,stat.CO,https://arxiv.org/pdf/2207.09321v2.pdf
2207.07978v3,2022-07-16T16:42:44Z,2024-04-16 11:04:34,Robust Multivariate Functional Control Chart,"In modern Industry 4.0 applications, a huge amount of data is acquired during manufacturing processes that are often contaminated with anomalous observations in the form of both casewise and cellwise outliers. These can seriously reduce the performance of control charting procedures, especially in complex and high-dimensional settings. To mitigate this issue in the context of profile monitoring, we propose a new framework, referred to as robust multivariate functional control chart (RoMFCC), that is able to monitor multivariate functional data while being robust to both functional casewise and cellwise outliers. The RoMFCC relies on four main elements: (I) a functional univariate filter to identify functional cellwise outliers to be replaced by missing components; (II) a robust multivariate functional data imputation method of missing values; (III) a casewise robust dimensionality reduction; (IV) a monitoring strategy for the multivariate functional quality characteristic. An extensive Monte Carlo simulation study is performed to compare the RoMFCC with competing monitoring schemes already appeared in the literature. Finally, a motivating real-case study is presented where the proposed framework is used to monitor a resistance spot welding process in the automotive industry.",Christian Capezza|Fabio Centofanti|Antonio Lepore|Biagio Palumbo,,https://arxiv.org/abs/2207.07978v3,https://arxiv.org/pdf/2207.07978v3,https://doi.org/10.1080/00401706.2024.2327346,,,10.1080/00401706.2024.2327346,stat.AP,stat.AP|stat.ME,https://arxiv.org/pdf/2207.07978v3.pdf
2205.15422v2,2022-05-30T20:39:24Z,2024-11-06 17:37:23,Profile Monitoring via Eigenvector Perturbation,"In Statistical Process Control, control charts are often used to detect undesirable behavior of sequentially observed quality characteristics. Designing a control chart with desirably low False Alarm Rate (FAR) and detection delay ($ARL_1$) is an important challenge especially when the sampling rate is high and the control chart has an In-Control Average Run Length, called $ARL_0$, of 200 or more, as commonly found in practice. Unfortunately, arbitrary reduction of the FAR typically increases the $ARL_1$. Motivated by eigenvector perturbation theory, we propose the Eigenvector Perturbation Control Chart for computationally fast nonparametric profile monitoring. Our simulation studies show that it outperforms the competition and achieves both $ARL_1 \approx 1$ and $ARL_0 > 10^6$.",Takayuki Iguchi|Andrés F. Barrientos|Eric Chicken|Debajyoti Sinha,,https://arxiv.org/abs/2205.15422v2,https://arxiv.org/pdf/2205.15422v2,,"Main: 19 pages, 3 figures. Supplemental: 24 pages, 9 figures This article has been accepted for publication in Technometrics, published by Taylor & Francis",,,stat.ME,stat.ME|stat.AP,https://arxiv.org/pdf/2205.15422v2.pdf
2205.10447v2,2022-05-20T21:46:46Z,2022-06-02 03:48:26,Hot-spots Detection in Count Data by Poisson Assisted Smooth Sparse Tensor Decomposition,"Count data occur widely in many bio-surveillance and healthcare applications, e.g., the numbers of new patients of different types of infectious diseases from different cities/counties/states repeatedly over time, say, daily/weekly/monthly. For this type of count data, one important task is the quick detection and localization of hot-spots in terms of unusual infectious rates so that we can respond appropriately. In this paper, we develop a method called Poisson assisted Smooth Sparse Tensor Decomposition (PoSSTenD), which not only detects when hot-spots occur but also localizes where hot-spots occur. The main idea of our proposed PoSSTenD method is articulated as follows. First, we represent the observed count data as a three-dimensional tensor including (1) a spatial dimension for location patterns, e.g., different cities/countries/states; (2) a temporal domain for time patterns, e.g., daily/weekly/monthly; (3) a categorical dimension for different types of data sources, e.g., different types of diseases. Second, we fit this tensor into a Poisson regression model, and then we further decompose the infectious rate into two components: smooth global trend and local hot-spots. Third, we detect when hot-spots occur by building a cumulative sum (CUSUM) control chart and localize where hot-spots occur by their LASSO-type sparse estimation. The usefulness of our proposed methodology is validated through numerical simulation studies and a real-world dataset, which records the annual number of 10 different infectious diseases from 1993 to 2018 for 49 mainland states in the United States.",Yujie Zhao|Xiaoming Huo|Yajun Mei,,https://arxiv.org/abs/2205.10447v2,https://arxiv.org/pdf/2205.10447v2,https://doi.org/10.1080/02664763.2022.2112557,"7 figures, 22 pages, 4 tables","Journal of Applied Statistics, 2022",10.1080/02664763.2022.2112557,stat.AP,stat.AP,https://arxiv.org/pdf/2205.10447v2.pdf
2205.02024v1,2022-05-04T12:25:33Z,2022-05-04 12:25:33,Angular Control Charts: A New Perspective for Monitoring Reliability of Multi-State Systems,"Control charts, as had been used traditionally for quality monitoring, were applied alternatively to monitor systems' reliability. In other words, they can be applied to detect changes in the failure behavior of systems. Such purpose imposed modifying traditional control charts in addition to developing charts that are more compatible with reliability monitoring. The latter developed category is known as probability limits control charts. The existing reliability monitoring control charts were only dedicated to binary-state systems, and they can't be used to monitor several states simultaneously. Therefore, this paper develops a design of control charts that accommodates multi-state systems, called here as the Angular Control Chart, which represents a new version of the probability limits control charts. This design is able to monitor state transitions simultaneously and individually in addition. Illustrative system examples are implemented to explore the monitoring procedure of the new design and to demonstrate its efficiency, effectiveness, and limitations.",Khaled Janada|Hassan Soltan|Mohamed-Sobeih Hussein|Ahmad Abdel-Shafi,,https://arxiv.org/abs/2205.02024v1,https://arxiv.org/pdf/2205.02024v1,https://doi.org/10.1016/j.cie.2022.108621,18 pages; 13 figures,Computers & Industrial Engineering 172PA (2022) 108621,10.1016/j.cie.2022.108621,stat.AP,stat.AP|eess.SY,https://arxiv.org/pdf/2205.02024v1.pdf
2203.15438v1,2022-03-29T11:11:33Z,2022-03-29 11:11:33,Anomaly Detection for Compositional Data using VSI MEWMA control chart,"In recent years, the monitoring of compositional data using control charts has been investigated in the Statistical Process Control field. In this study, we will design a Phase II Multivariate Exponentially Weighted Moving Average (MEWMA) control chart with variable sampling intervals to monitor compositional data based on isometric log-ratio transformation. The Average Time to Signal will be computed based on the Markov chain approach to investigate the performance of proposed chart. We also propose an optimal procedure to obtain the optimal control limit, smoothing constant, and out-of-control Average Time to Signal for different shift sizes and short sampling intervals. The performance of proposed chart in comparison with the standard MEWMA chart for monitoring compositional data is also provided. Finally, we end the paper with a conclusion and some recommendations for future research.",Thi Thuy Van Nguyen|Cédric Heuchenne|Kim Phuc Tran,,https://arxiv.org/abs/2203.15438v1,https://arxiv.org/pdf/2203.15438v1,,"This paper was submitted to the ""10th IFAC Conference on Manufacturing Modelling, Management and Control, Nantes, France, June 22-24, 2022"" on 14/02/2022",,,stat.AP,stat.AP,https://arxiv.org/pdf/2203.15438v1.pdf
2203.03384v1,2022-03-07T13:42:36Z,2022-03-07 13:42:36,A New $p$-Control Chart with Measurement Error Correction,"Control charts are important tools to monitor quality of products. One of useful applications is to monitor the proportion of non-conforming products. However, in practical applications, measurement error is ubiquitous and may occur due to false records or misclassification, which makes the observed proportion different from the underlying true proportion. It is also well-known that ignoring measurement error effects provides biases, and is expected that the resulting control charts may incur wrong detection. In this paper, we study this important problem and propose a valid method to correct for measurement error effects and obtain error-eliminated control chart for the proportion of non-conforming products. In addition, unlike traditional approaches, the corrected EWMA $p$-control chart provides asymmetric control limits and is flexible to handle the data with small sample size. Numerical results are conducted to justify the validity of the corrected EWMA $p$-control chart and verify the necessity of measurement error correction.",Li-Pang Chen|Su-Fen Yang,,https://arxiv.org/abs/2203.03384v1,https://arxiv.org/pdf/2203.03384v1,,"30 pages, 4 figures, 9 tables",,,stat.ME,stat.ME,https://arxiv.org/pdf/2203.03384v1.pdf
