id,submitted,updated,title,abstract,authors,affiliations,link_abstract,link_pdf,link_doi,comment,journal_ref,doi,primary_category,categories,pdf_url
2506.01619v3,2025-06-02T12:58:25Z,2025-08-27 14:07:24,A projector--rank partition theorem for exact degrees of freedom in experimental design,"In many experimental designs\textemdash split-plots, blocked or nested layouts, fractional factorials, and studies with missing or unequal replication\textemdash standard ANOVA procedures no longer tell us exactly how many independent pieces of information each effect truly carries. We provide a general degrees of freedom $(\mathrm{df})$ partition theorem that resolves this ambiguity. For $N$ observations, we show that the total information in the data ({\ie}, $N-1$ $\mathrm{df}$) can be split exactly across experimental effects and randomization strata by projecting the data onto each stratum and counting the $\mathrm{df}$ each effect contributes there. This yields integer $\mathrm{df}$\textemdash not approximations\textemdash for any mix of fixed and random effects, blocking structures, fractionation, or imbalance. This result yields closed-form $\mathrm{df}$ tables for unbalanced split-plot, row-column, lattice, and crossed-nested designs. We introduce practical diagnostics\textemdash the $\mathrm{df}$-retention ratio $ρ$, df deficiency $δ$, and variance-inflation index $α$\textemdash that measure exactly how many $\mathrm{df}$ an effect retains under blocking or fractionation and the resulting loss of precision, thereby extending Box--Hunter's resolution idea to multi-stratum and incomplete designs. Classical results emerge as corollaries: Cochran's one-stratum identity; Yates's split-plot $\mathrm{df}$; resolution-$R$ identified when an effect retains no $\mathrm{df}$. Empirical studies on split-plot and nested designs, a blocked fractional-factorial design-selection experiment, and timing benchmarks show that our approach delivers calibrated error rates, recovers information to raise power by up to 60\% without additional runs, and is orders of magnitude faster than bootstrap-based $\mathrm{df}$ approximations.",Nagananda K G,,https://arxiv.org/abs/2506.01619v3,https://arxiv.org/pdf/2506.01619v3,,19 pages,,,math.ST,math.ST,https://arxiv.org/pdf/2506.01619v3.pdf
2506.00336v1,2025-05-31T01:29:50Z,2025-05-31 01:29:50,Structured Column Subset Selection for Bayesian Optimal Experimental Design,"We consider optimal experimental design (OED) for Bayesian inverse problems, where the experimental design variables have a certain multiway structure. Given $d$ different experimental variables with $m_i$ choices per design variable $1 \le i\le d$, the goal is to select $k_i \le m_i$ experiments per design variable. Previous work has related OED to the column subset selection problem by mapping the design variables to the columns of a matrix $\mathbf{A}$. However, this approach is applicable only to the case $d=1$ in which the columns can be selected independently. We develop an extension to the case where the design variables have a multi-way structure. Our approach is to map the matrix $\mathbf{A}$ to a tensor and perform column subset selection on mode unfoldings of the tensor. We develop an algorithmic framework with three different algorithmic templates, and randomized variants of these algorithms. We analyze the computational cost of all the proposed algorithms and also develop greedy versions to facilitate comparisons. Numerical experiments on four different applications -- time-dependent inverse problems, seismic tomography, X-ray tomography, and flow reconstruction -- demonstrate the effectiveness and scalability of our methods for structured experimental design in Bayesian inverse problems.",Hugo Díaz|Arvind K. Saibaba|Srinivas Eswar|Vishwas Rao|Zichao Wendy Di,,https://arxiv.org/abs/2506.00336v1,https://arxiv.org/pdf/2506.00336v1,,,,,math.NA,math.NA,https://arxiv.org/pdf/2506.00336v1.pdf
2505.20130v3,2025-05-26T15:29:01Z,2025-08-28 08:49:03,Balancing Interference and Correlation in Spatial Experimental Designs: A Causal Graph Cut Approach,"This paper focuses on the design of spatial experiments to optimize the amount of information derived from the experimental data and enhance the accuracy of the resulting causal effect estimator. We propose a surrogate function for the mean squared error (MSE) of the estimator, which facilitates the use of classical graph cut algorithms to learn the optimal design. Our proposal offers three key advances: (1) it accommodates moderate to large spatial interference effects; (2) it adapts to different spatial covariance functions; (3) it is computationally efficient. Theoretical results and numerical experiments based on synthetic environments and a dispatch simulator that models a city-scale ridesharing market, further validate the effectiveness of our design. A python implementation of our method is available at https://github.com/Mamba413/CausalGraphCut.",Jin Zhu|Jingyi Li|Hongyi Zhou|Yinan Lin|Zhenhua Lin|Chengchun Shi,,https://arxiv.org/abs/2505.20130v3,https://arxiv.org/pdf/2505.20130v3,,Accepted by ICML2025,,,cs.LG,cs.LG|stat.CO|stat.ML,https://arxiv.org/pdf/2505.20130v3.pdf
2505.13283v1,2025-05-19T16:06:23Z,2025-05-19 16:06:23,Accelerating Bayesian Optimal Experimental Design via Local Radial Basis Functions: Application to Soft Material Characterization,"We develop a computational approach that significantly improves the efficiency of Bayesian optimal experimental design (BOED) using local radial basis functions (RBFs). The presented RBF--BOED method uses the intrinsic ability of RBFs to handle scattered parameter points, a property that aligns naturally with the probabilistic sampling inherent in Bayesian methods. By constructing accurate deterministic surrogates from local neighborhood information, the method enables high-order approximations with reduced computational overhead. As a result, computing the expected information gain (EIG) requires evaluating only a small uniformly sampled subset of prior parameter values, greatly reducing the number of expensive forward-model simulations needed. For demonstration, we apply RBF--BOED to optimize a laser-induced cavitation (LIC) experimental setup, where forward simulations follow from inertial microcavitation rheometry (IMR) and characterize the viscoelastic properties of hydrogels. Two experimental design scenarios, single- and multi-constitutive-model problems, are explored. Results show that EIG estimates can be obtained at just 8% of the full computational cost in a five-model problem within a two-dimensional design space. This advance offers a scalable path toward optimal experimental design in soft and biological materials.",Tianyi Chu|Jonathan B. Estrada|Spencer H. Bryngelson,,https://arxiv.org/abs/2505.13283v1,https://arxiv.org/pdf/2505.13283v1,,,,,physics.comp-ph,physics.comp-ph|cond-mat.soft,https://arxiv.org/pdf/2505.13283v1.pdf
2505.09596v2,2025-05-14T17:44:51Z,2025-08-04 20:03:47,Design of Experiments for Emulations: A Selective Review from a Modeling Perspective,"Space-filling designs are crucial for efficient computer experiments, enabling accurate surrogate modeling and uncertainty quantification in many scientific and engineering applications, such as digital twin systems and cyber-physical systems. In this work, we will provide a comprehensive review on key design methodologies, including Maximin/miniMax designs, Latin hypercubes, and projection-based designs. Moreover, we will connect the space-filling design criteria like the fill distance to Gaussian process performance. Numerical studies are conducted to investigate the practical trade-offs among various design types, with the discussion on emerging challenges in high-dimensional and constrained settings. The paper concludes with future directions in adaptive sampling and machine learning integration, providing guidance for improving computational experiments.",Xinwei Deng|Lulu Kang|C. Devon Lin,,https://arxiv.org/abs/2505.09596v2,https://arxiv.org/pdf/2505.09596v2,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/2505.09596v2.pdf
2505.09094v2,2025-05-14T02:57:09Z,2025-09-12 22:47:53,PLanet: Formalizing Assignment Procedures in the Design of Experiments,"Carefully constructed experimental designs are essential for drawing valid, generalizable conclusions from scientific experiments. Unfortunately, experimental designs can be difficult to specify, communicate clearly, and relate to alternatives. In response, we introduce a grammar of composable operators for constructing experimental assignment procedures (e.g., Latin square). The PLanet DSL implements this grammar. Researchers specify assignment requirements. PLanet compiles these into a constraint satisfaction problem over matrices that determines viable experimental plans. In an expressivity evaluation, we find that PLanet is the most expressive compared to two existing experimental design libraries. Its composability enables expression of both canonical and customized designs in HCI experiments. Case studies with three researchers reveal how PLanet helps them make complex design choices explicit, explore alternatives, and develop a deeper understanding of experimental design.",London Bielicke|Anna Zhang|Shruti Tyagi|Emery Berger|Adam Chlipala|Eunice Jun,,https://arxiv.org/abs/2505.09094v2,https://arxiv.org/pdf/2505.09094v2,,16 pages,,,cs.HC,cs.HC,https://arxiv.org/pdf/2505.09094v2.pdf
2505.03990v1,2025-05-06T22:00:17Z,2025-05-06 22:00:17,Batch Sequential Experimental Design for Calibration of Stochastic Simulation Models,Calibration of expensive simulation models involves an emulator based on simulation outputs generated across various parameter settings to replace the actual model. Noisy outputs of stochastic simulation models require many simulation evaluations to understand the complex input-output relationship effectively. Sequential design with an intelligent data collection strategy can improve the efficiency of the calibration process. The growth of parallel computing environments can further enhance calibration efficiency by enabling simultaneous evaluation of the simulation model at a batch of parameters within a sequential design. This article proposes novel criteria that determine if a new batch of simulation evaluations should be assigned to existing parameter locations or unexplored ones to minimize the uncertainty of posterior prediction. Analysis of several simulated models and real-data experiments from epidemiology demonstrates that the proposed approach results in improved posterior predictions.,Özge Sürer,,https://arxiv.org/abs/2505.03990v1,https://arxiv.org/pdf/2505.03990v1,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/2505.03990v1.pdf
2505.01249v2,2025-05-02T13:17:08Z,2025-10-02 12:29:39,Fusing Foveal Fixations Using Linear Retinal Transformations and Bayesian Experimental Design,"Humans (and many vertebrates) face the problem of fusing together multiple fixations of a scene in order to obtain a representation of the whole, where each fixation uses a high-resolution fovea and decreasing resolution in the periphery. In this paper we explicitly represent the retinal transformation of a fixation as a linear downsampling of a high-resolution latent image of the scene, exploiting the known geometry. This linear transformation allows us to carry out exact inference for the latent variables in factor analysis (FA) and mixtures of FA models of the scene. Further, this allows us to formulate and solve the choice of ""where to look next"" as a Bayesian experimental design problem using the Expected Information Gain criterion. Experiments on the Frey faces and MNIST datasets demonstrate the effectiveness of our models.",Christopher K. I. Williams,,https://arxiv.org/abs/2505.01249v2,https://arxiv.org/pdf/2505.01249v2,https://doi.org/10.1162/neco.a.33,"19 pages, 3 figures",Neural Computation 37(12) 2235-2256 (2025),10.1162/neco.a.33,cs.CV,cs.CV|cs.LG,https://arxiv.org/pdf/2505.01249v2.pdf
2505.00629v3,2025-05-01T16:06:59Z,2026-01-06 23:47:17,EW D-optimal Designs for Experiments with Mixed Factors,"We characterize EW D-optimal designs as robust designs against unknown parameter values for experiments under a general parametric model with discrete and continuous factors. When a pilot study is available, we recommend sample-based EW D-optimal designs for subsequent experiments. Otherwise, we recommend EW D-optimal designs under a prior distribution for model parameters. We propose an EW ForLion algorithm for finding EW D-optimal designs with mixed factors, and justify that the designs found by our algorithm are EW D-optimal. To facilitate potential users in practice, we also develop a rounding algorithm that converts an approximate design with mixed factors to exact designs with prespecified grid points and the total number of experimental units. By applying our algorithms for real experiments under multinomial logistic models or generalized linear models, we show that our designs are highly efficient with respect to locally D-optimal designs and more robust against parameter value misspecifications.",Siting Lin|Yifei Huang|Jie Yang,,https://arxiv.org/abs/2505.00629v3,https://arxiv.org/pdf/2505.00629v3,,"41 pages, 13 tables, and 4 figures",,,stat.ME,stat.ME|math.ST,https://arxiv.org/pdf/2505.00629v3.pdf
2504.20319v2,2025-04-29T00:10:45Z,2025-11-22 01:36:02,Bayesian Experimental Design for Model Discrepancy Calibration: An Auto-Differentiable Ensemble Kalman Inversion Approach,"Bayesian experimental design (BED) offers a principled framework for optimizing data acquisition by leveraging probabilistic inference. However, practical implementations of BED are often compromised by model discrepancy, i.e., the mismatch between predictive models and true physical systems, which can potentially lead to biased parameter estimates. While data-driven approaches have been recently explored to characterize the model discrepancy, the resulting high-dimensional parameter space poses severe challenges for both Bayesian updating and design optimization. In this work, we propose a hybrid BED framework enabled by auto-differentiable ensemble Kalman inversion (AD-EKI) that addresses these challenges by providing a computationally efficient, gradient-free alternative to estimate the information gain for high-dimensional network parameters. The AD-EKI allows a differentiable evaluation of the utility function in BED and thus facilitates the use of standard gradient-based methods for design optimization. In the proposed hybrid framework, we iteratively optimize experimental designs, decoupling the inference of low-dimensional physical parameters handled by standard BED methods, from the high-dimensional model discrepancy handled by AD-EKI. The identified optimal designs for the model discrepancy enable us to systematically collect informative data for its calibration. The performance of the proposed method is studied by a classical convection-diffusion BED example, and the hybrid framework enabled by AD-EKI efficiently identifies informative data to calibrate the model discrepancy and robustly infers the unknown physical parameters in the modeled system. Besides addressing the challenges of BED with model discrepancy, AD-EKI also potentially fosters efficient and scalable frameworks in many other areas with bilevel optimization, such as meta-learning and structure optimization.",Huchen Yang|Xinghao Dong|Jin-Long Wu,,https://arxiv.org/abs/2504.20319v2,https://arxiv.org/pdf/2504.20319v2,https://doi.org/10.1016/j.jcp.2025.114469,"36 pages, 13 figures","Journal of Computational Physics, Volume 545, 2026, Article 114469",10.1016/j.jcp.2025.114469,cs.LG,cs.LG,https://arxiv.org/pdf/2504.20319v2.pdf
2504.19233v1,2025-04-27T13:20:57Z,2025-04-27 13:20:57,Optimal experimental design for parameter estimation in the presence of observation noise,"Using mathematical models to assist in the interpretation of experiments is becoming increasingly important in research across applied mathematics, and in particular in biology and ecology. In this context, accurate parameter estimation is crucial; model parameters are used to both quantify observed behaviour, characterise behaviours that cannot be directly measured and make quantitative predictions. The extent to which parameter estimates are constrained by the quality and quantity of available data is known as parameter identifiability, and it is widely understood that for many dynamical models the uncertainty in parameter estimates can vary over orders of magnitude as the time points at which data are collected are varied. Here, we use both local sensitivity measures derived from the Fisher Information Matrix and global measures derived from Sobol' indices to explore how parameter uncertainty changes as the number of measurements, and their placement in time, are varied. We use these measures within an optimisation algorithm to determine the observation times that give rise to the lowest uncertainty in parameter estimates. Applying our framework to models in which the observation noise is both correlated and uncorrelated demonstrates that correlations in observation noise can significantly impact the optimal time points for observing a system, and highlights that proper consideration of observation noise should be a crucial part of the experimental design process.",Jie Qi|Ruth E. Baker,,https://arxiv.org/abs/2504.19233v1,https://arxiv.org/pdf/2504.19233v1,,"24 pages in main text, 28 pages in supplementary materials",,,math.ST,math.ST,https://arxiv.org/pdf/2504.19233v1.pdf
2504.15578v1,2025-04-22T04:25:50Z,2025-04-22 04:25:50,Real-Time Optimal Design of Experiment for Parameter Identification of Li-Ion Cell Electrochemical Model,"Accurately identifying the parameters of electrochemical models of li-ion battery (LiB) cells is a critical task for enhancing the fidelity and predictive ability. Traditional parameter identification methods often require extensive data collection experiments and lack adaptability in dynamic environments. This paper describes a Reinforcement Learning (RL) based approach that dynamically tailors the current profile applied to a LiB cell to optimize the parameters identifiability of the electrochemical model. The proposed framework is implemented in real-time using a Hardware-in-the-Loop (HIL) setup, which serves as a reliable testbed for evaluating the RL-based design strategy. The HIL validation confirms that the RL-based experimental design outperforms conventional test protocols used for parameter identification in terms of both reducing the modeling errors on a verification test and minimizing the duration of the experiment used for parameter identification.",Ian Mikesell|Samuel Filgueira da Silva|Mehmet Fatih Ozkan|Faissal El Idrissi|Prashanth Ramesh|Marcello Canova,,https://arxiv.org/abs/2504.15578v1,https://arxiv.org/pdf/2504.15578v1,,,,,eess.SY,eess.SY|cs.LG,https://arxiv.org/pdf/2504.15578v1.pdf
2504.13382v1,2025-04-18T00:04:12Z,2025-04-18 00:04:12,Intelligent data collection for network discrimination in material flow analysis using Bayesian optimal experimental design,"Material flow analyses (MFAs) are powerful tools for highlighting resource efficiency opportunities in supply chains. MFAs are often represented as directed graphs, with nodes denoting processes and edges representing mass flows. However, network structure uncertainty -- uncertainty in the presence or absence of flows between nodes -- is common and can compromise flow predictions. While collection of more MFA data can reduce network structure uncertainty, an intelligent data acquisition strategy is crucial to optimize the resources (person-hours and money spent on collecting and purchasing data) invested in constructing an MFA. In this study, we apply Bayesian optimal experimental design (BOED), based on the Kullback-Leibler divergence, to efficiently target high-utility MFA data -- data that minimizes network structure uncertainty. We introduce a new method with reduced bias for estimating expected utility, demonstrating its superior accuracy over traditional approaches. We illustrate these advances with a case study on the U.S. steel sector MFA, where the expected utility of collecting specific single pieces of steel mass flow data aligns with the actual reduction in network structure uncertainty achieved by collecting said data from the United States Geological Survey and the World Steel Association. The results highlight that the optimal MFA data to collect depends on the total amount of data being gathered, making it sensitive to the scale of the data collection effort. Overall, our methods support intelligent data acquisition strategies, accelerating uncertainty reduction in MFAs and enhancing their utility for impact quantification and informed decision-making.",Jiankan Liao|Xun Huan|Daniel Cooper,,https://arxiv.org/abs/2504.13382v1,https://arxiv.org/pdf/2504.13382v1,,"21 pages for manuscript, 8 pages for supporting information and bibliography, 8 figures",,,stat.AP,stat.AP,https://arxiv.org/pdf/2504.13382v1.pdf
2504.13320v3,2025-04-17T20:16:15Z,2025-09-19 11:01:53,Gradient-Free Sequential Bayesian Experimental Design via Interacting Particle Systems,"We introduce a gradient-free framework for Bayesian Optimal Experimental Design (BOED) in sequential settings, aimed at complex systems where gradient information is unavailable. Our method combines Ensemble Kalman Inversion (EKI) for design optimization with the Affine-Invariant Langevin Dynamics (ALDI) sampler for efficient posterior sampling-both of which are derivative-free and ensemble-based. To address the computational challenges posed by nested expectations in BOED, we propose variational Gaussian and parametrized Laplace approximations that provide tractable upper and lower bounds on the Expected Information Gain (EIG). These approximations enable scalable utility estimation in high-dimensional spaces and PDE-constrained inverse problems. We demonstrate the performance of our framework through numerical experiments ranging from linear Gaussian models to PDE-based inference tasks, highlighting the method's robustness, accuracy, and efficiency in information-driven experimental design.",Robert Gruhlke|Matei Hanu|Claudia Schillings|Philipp Wacker,,https://arxiv.org/abs/2504.13320v3,https://arxiv.org/pdf/2504.13320v3,,,,,stat.ML,stat.ML|cs.LG|math.NA|stat.CO,https://arxiv.org/pdf/2504.13320v3.pdf
2504.12133v1,2025-04-16T14:46:03Z,2025-04-16 14:46:03,Coherent EUV scatterometry of 2D periodic structure profiles with mathematically optimal experimental design,"Extreme ultraviolet (EUV) scatterometry is an increasingly important metrology that can measure critical parameters of periodic nanostructured materials in a fast, accurate, and repeatable manner and with high sensitivity to nanoscale structure and material composition. Because of this, EUV scatterometry could support manufacturing of semiconductor devices or polymer metamaterials, addressing the limitations of traditional imaging methods such as resolution and field of view, sample damage, throughput, or low sensitivity. Here we use EUV scatterometry to measure the profile of an industrially relevant 2D periodic interconnect structure, using $λ= 29$ nm light from a table-top high harmonic generation source. We show that EUV scatterometry is sensitive to out-of-plane features with single-nanometer sensitivity. Furthermore, we also apply a methodology based on the Fisher information matrix to optimize experimental design parameters, such as incidence angles and wavelength, to show how measurement sensitivity can be maximized. This methodology reveals the strong dependence of measurement sensitivity on both incidence angle and wavelength $-$ even in a simple two-parameter case. Through a simultaneous optimization of incidence angles and wavelength, we determine that the most sensitive measurement of the quantities of interest can be made at a wavelength of $\sim$14 nm. In the future, by reducing sample contamination due to sample preparation, deep sub-nanometer sensitivity to axial profiles and 2D structures will be possible. Our results are an important step in guiding EUV scatterometry towards increased accuracy and throughput with a priori computations and by leveraging new experimental capabilities.",Clay Klein|Nicholas W. Jenkins|Yunzhe Shao|Yunhao Li|Seungbeom Park|Wookrae Kim|Henry C. Kapteyn|Margaret M. Murnane,,https://arxiv.org/abs/2504.12133v1,https://arxiv.org/pdf/2504.12133v1,,"16 pages, 6 figures",,,physics.optics,physics.optics,https://arxiv.org/pdf/2504.12133v1.pdf
2504.10092v1,2025-04-14T10:56:42Z,2025-04-14 10:56:42,Bayesian optimal experimental design with Wasserstein information criteria,"Bayesian optimal experimental design (OED) provides a principled framework for selecting the most informative observational settings in experiments. With rapid advances in computational power, Bayesian OED has become increasingly feasible for inference problems involving large-scale simulations, attracting growing interest in fields such as inverse problems. In this paper, we introduce a novel design criterion based on the expected Wasserstein-$p$ distance between the prior and posterior distributions. Especially, for $p=2$, this criterion shares key parallels with the widely used expected information gain (EIG), which relies on the Kullback--Leibler divergence instead. First, the Wasserstein-2 criterion admits a closed-form solution for Gaussian regression, a property which can be also leveraged for approximative schemes. Second, it can be interpreted as maximizing the information gain measured by the transport cost incurred when updating the prior to the posterior. Our main contribution is a stability analysis of the Wasserstein-1 criterion, where we provide a rigorous error analysis under perturbations of the prior or likelihood. We partially extend this study also to the Wasserstein-2 criterion. In particular, these results yield error rates when empirical approximations of priors are used. Finally, we demonstrate the computability of the Wasserstein-2 criterion and demonstrate our approximation rates through simulations.",Tapio Helin|Youssef Marzouk|Jose Rodrigo Rojo-Garcia,,https://arxiv.org/abs/2504.10092v1,https://arxiv.org/pdf/2504.10092v1,,"27 pages, 5 figures",,,stat.ME,stat.ME|math.NA|stat.CO,https://arxiv.org/pdf/2504.10092v1.pdf
2504.03491v1,2025-04-04T14:46:48Z,2025-04-04 14:46:48,Diffusion Active Learning: Towards Data-Driven Experimental Design in Computed Tomography,"We introduce Diffusion Active Learning, a novel approach that combines generative diffusion modeling with data-driven sequential experimental design to adaptively acquire data for inverse problems. Although broadly applicable, we focus on scientific computed tomography (CT) for experimental validation, where structured prior datasets are available, and reducing data requirements directly translates to shorter measurement times and lower X-ray doses. We first pre-train an unconditional diffusion model on domain-specific CT reconstructions. The diffusion model acts as a learned prior that is data-dependent and captures the structure of the underlying data distribution, which is then used in two ways: It drives the active learning process and also improves the quality of the reconstructions. During the active learning loop, we employ a variant of diffusion posterior sampling to generate conditional data samples from the posterior distribution, ensuring consistency with the current measurements. Using these samples, we quantify the uncertainty in the current estimate to select the most informative next measurement. Our results show substantial reductions in data acquisition requirements, corresponding to lower X-ray doses, while simultaneously improving image reconstruction quality across multiple real-world tomography datasets.",Luis Barba|Johannes Kirschner|Tomas Aidukas|Manuel Guizar-Sicairos|Benjamín Béjar,,https://arxiv.org/abs/2504.03491v1,https://arxiv.org/pdf/2504.03491v1,,,,,cs.LG,cs.LG,https://arxiv.org/pdf/2504.03491v1.pdf
2503.08740v2,2025-03-11T08:21:35Z,2025-06-27 03:24:09,Cooperative Bearing-Only Target Pursuit via Multiagent Reinforcement Learning: Design and Experiment,"This paper addresses the multi-robot pursuit problem for an unknown target, encompassing both target state estimation and pursuit control. First, in state estimation, we focus on using only bearing information, as it is readily available from vision sensors and effective for small, distant targets. Challenges such as instability due to the nonlinearity of bearing measurements and singularities in the two-angle representation are addressed through a proposed uniform bearing-only information filter. This filter integrates multiple 3D bearing measurements, provides a concise formulation, and enhances stability and resilience to target loss caused by limited field of view (FoV). Second, in target pursuit control within complex environments, where challenges such as heterogeneity and limited FoV arise, conventional methods like differential games or Voronoi partitioning often prove inadequate. To address these limitations, we propose a novel multiagent reinforcement learning (MARL) framework, enabling multiple heterogeneous vehicles to search, localize, and follow a target while effectively handling those challenges. Third, to bridge the sim-to-real gap, we propose two key techniques: incorporating adjustable low-level control gains in training to replicate the dynamics of real-world autonomous ground vehicles (AGVs), and proposing spectral-normalized RL algorithms to enhance policy smoothness and robustness. Finally, we demonstrate the successful zero-shot transfer of the MARL controllers to AGVs, validating the effectiveness and practical feasibility of our approach. The accompanying video is available at https://youtu.be/HO7FJyZiJ3E.",Jianan Li|Zhikun Wang|Susheng Ding|Shiliang Guo|Shiyu Zhao,,https://arxiv.org/abs/2503.08740v2,https://arxiv.org/pdf/2503.08740v2,,To appear in the 2025 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS 2025),,,cs.MA,cs.MA|cs.RO|eess.SY,https://arxiv.org/pdf/2503.08740v2.pdf
2503.07343v4,2025-03-10T13:55:56Z,2025-12-16 18:39:50,Robust a posteriori estimation of probit-lognormal seismic fragility curves via sequential design of experiments and constrained reference prior,"A seismic fragility curve expresses the probability of failure of a structure conditional to an intensity measure (IM) derived from seismic signals. When only limited data is available, the practitioner often refers to the probit-lognormal model coupled with maximum likelihood estimation (MLE) to obtain estimates of these curves. This means that only a binary indicator of the state (BIS) of the structure is known, namely a failure or non-failure state indicator, when it is subjected to a seismic signal with an intensity measure IM. In this context, the objective of this work is to propose a method for optimally estimating such curves by obtaining the most precise estimate possible with the minimum of data. The novelty of our work is twofold. First, we present and show how to mitigate the likelihood degeneracy problem which is ubiquitous with small data sets and hampers frequentist approaches such as MLE. Second, we propose a novel strategy for sequential design of experiments (DoE) that selects seismic signals from a large database of synthetic or real signals via their IM values, to be applied to structures to evaluate the corresponding BISs. This strategy relies on a criterion based on information theory in a Bayesian framework. It therefore aims to sequentially designate the IM value such that the pair (IM, BIS) has on average, with respect to the BIS of the structure, the greatest impact on the posterior distribution of the fragility curve. The methodology is applied to a case study from the nuclear industry. The results demonstrate its ability to efficiently and robustly estimate the fragility curve, and to avoid degeneracy even with a limited amount of data, i.e., less than 100. Furthermore, we demonstrate that the estimates quickly reach the model bias induced by the probit-lognormal modeling. Eventually, two criteria are suggested to help the user stop the DoE algorithm.",Antoine Van Biesbroeck|Clément Gauchy|Cyril Feau|Josselin Garnier,,https://arxiv.org/abs/2503.07343v4,https://arxiv.org/pdf/2503.07343v4,https://doi.org/10.1016/j.nucengdes.2025.114695,,Nucl. Eng. Des. 448 (2026) 114695,10.1016/j.nucengdes.2025.114695,stat.AP,stat.AP,https://arxiv.org/pdf/2503.07343v4.pdf
2503.07070v1,2025-03-10T08:53:11Z,2025-03-10 08:53:11,PIED: Physics-Informed Experimental Design for Inverse Problems,"In many science and engineering settings, system dynamics are characterized by governing PDEs, and a major challenge is to solve inverse problems (IPs) where unknown PDE parameters are inferred based on observational data gathered under limited budget. Due to the high costs of setting up and running experiments, experimental design (ED) is often done with the help of PDE simulations to optimize for the most informative design parameters to solve such IPs, prior to actual data collection. This process of optimizing design parameters is especially critical when the budget and other practical constraints make it infeasible to adjust the design parameters between trials during the experiments. However, existing experimental design (ED) methods tend to require sequential and frequent design parameter adjustments between trials. Furthermore, they also have significant computational bottlenecks due to the need for complex numerical simulations for PDEs, and do not exploit the advantages provided by physics informed neural networks (PINNs), such as its meshless solutions, differentiability, and amortized training. This work presents PIED, the first ED framework that makes use of PINNs in a fully differentiable architecture to perform continuous optimization of design parameters for IPs for one-shot deployments. PIED overcomes existing methods' computational bottlenecks through parallelized computation and meta-learning of PINN parameter initialization, and proposes novel methods to effectively take into account PINN training dynamics in optimizing the ED parameters. Through experiments based on noisy simulated data and even real world experimental data, we empirically show that given limited observation budget, PIED significantly outperforms existing ED methods in solving IPs, including challenging settings where the inverse parameters are unknown functions rather than just finite-dimensional.",Apivich Hemachandra|Gregory Kang Ruey Lau|See-Kiong Ng|Bryan Kian Hsiang Low,,https://arxiv.org/abs/2503.07070v1,https://arxiv.org/pdf/2503.07070v1,,"Accepted to 13th International Conference on Learning Representations (ICLR 2025), 31 pages",,,cs.LG,cs.LG|cs.AI|physics.comp-ph|physics.data-an|stat.ML,https://arxiv.org/pdf/2503.07070v1.pdf
2503.05905v2,2025-03-07T19:57:39Z,2025-08-18 23:48:57,Performance Comparisons of Reinforcement Learning Algorithms for Sequential Experimental Design,"Recent developments in sequential experimental design look to construct a policy that can efficiently navigate the design space, in a way that maximises the expected information gain. Whilst there is work on achieving tractable policies for experimental design problems, there is significantly less work on obtaining policies that are able to generalise well - i.e. able to give good performance despite a change in the underlying statistical properties of the experiments. Conducting experiments sequentially has recently brought about the use of reinforcement learning, where an agent is trained to navigate the design space to select the most informative designs for experimentation. However, there is still a lack of understanding about the benefits and drawbacks of using certain reinforcement learning algorithms to train these agents. In our work, we investigate several reinforcement learning algorithms and their efficacy in producing agents that take maximally informative design decisions in sequential experimental design scenarios. We find that agent performance is impacted depending on the algorithm used for training, and that particular algorithms, using dropout or ensemble approaches, empirically showcase attractive generalisation properties.",Yasir Zubayr Barlas|Kizito Salako,,https://arxiv.org/abs/2503.05905v2,https://arxiv.org/pdf/2503.05905v2,,"7 main pages, 19 pages of appendices - paper accepted at the 8th Workshop on Generalization in Planning at AAAI 2025",,,cs.LG,cs.LG|stat.ML,https://arxiv.org/pdf/2503.05905v2.pdf
2503.01566v1,2025-03-03T14:09:57Z,2025-03-03 14:09:57,Efficient Long-Term Structural Reliability Estimation with Non-Gaussian Stochastic Models: A Design of Experiments Approach,"Extreme response assessment is important in the design and operation of engineering structures, and is a crucial part of structural risk and reliability analyses. Structures should be designed in a way that enables them to withstand the environmental loads they are expected to experience over their lifetime, without designs being unnecessarily conservative and costly. An accurate risk estimate is essential but difficult to obtain because the long-term behaviour of a structure is typically too complex to calculate analytically or with brute force Monte Carlo simulation. Therefore, approximation methods are required to estimate the extreme response using only a limited number of short-term conditional response calculations. Combining surrogate models with Design of Experiments is an approximation approach that has gained popularity due to its ability to account for both long-term environment variability and short-term response variability. In this paper, we propose a method for estimating the extreme response of black-box, stochastic models with heteroscedastic non-Gaussian noise. We present a mathematically founded extreme response estimation process that enables Design of Experiment approaches that are prohibitively expensive with surrogate Monte Carlo. The theory leads us to speculate this method can robustly produce more confident extreme response estimates, and is suitable for a variety of domains. While this needs to be further validated empirically, the method offers a promising tool for reducing the uncertainty decision-makers face, allowing them to make better informed choices and create more optimal structures.",Sebastian Winter|Christian Agrell|Juan Camilo Guevara Gómez|Erik Vanem,,https://arxiv.org/abs/2503.01566v1,https://arxiv.org/pdf/2503.01566v1,,,,,stat.CO,stat.CO|stat.AP,https://arxiv.org/pdf/2503.01566v1.pdf
